FIPSCode;BoroCode;GeogName;GeoID;Pop2;Pop2P;Hsp1;Hsp1P;WNH;WNHP;BNH;BNHP;ANH;ANHP;ONH;ONHP;TwoPlNH;TwoPlNHP
061;1;Manhattan;10124005001;311;100;29;9,3;127;40,8;13;4,2;123;39,5;1;0,3;18;5,8
061;1;Manhattan;10124006000;1614;100;138;8,6;1195;74;15;0,9;193;12;14;0,9;59;3,7
061;1;Manhattan;10124006001;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10124006002;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10124007000;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10124007001;754;100;35;4,6;554;73,5;11;1,5;110;14,6;0;;44;5,8
061;1;Manhattan;10124007002;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10124008000;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10124008001;618;100;28;4,5;368;59,5;17;2,8;173;28;10;1,6;22;3,6
061;1;Manhattan;10124008002;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10125001000;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10125001001;81;100;16;19,8;39;48,1;7;8,6;12;14,8;1;1,2;6;7,4
061;1;Manhattan;10125001002;202;100;67;33,2;18;8,9;108;53,5;2;1;1;0,5;6;3
061;1;Manhattan;10125001003;182;100;30;16,5;73;40,1;27;14,8;39;21,4;4;2,2;9;4,9
061;1;Manhattan;10125002000;7;100;4;57,1;0;;3;42,9;0;;0;;0;
061;1;Manhattan;10125002001;845;100;142;16,8;282;33,4;46;5,4;342;40,5;21;2,5;12;1,4
061;1;Manhattan;10125002002;101;100;13;12,9;45;44,6;4;4;30;29,7;0;;9;8,9
061;1;Manhattan;10125002003;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10125002004;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10125003000;690;100;42;6,1;310;44,9;67;9,7;259;37,5;1;0,1;11;1,6
061;1;Manhattan;10125004000;506;100;68;13,4;138;27,3;20;4;263;52;7;1,4;10;2
061;1;Manhattan;10125004001;287;100;33;11,5;110;38,3;5;1,7;131;45,6;4;1,4;4;1,4
061;1;Manhattan;10126011000;1539;100;85;5,5;1216;79;9;0,6;154;10;9;0,6;66;4,3
061;1;Manhattan;10126012000;1250;100;67;5,4;1031;82,5;11;0,9;105;8,4;5;0,4;31;2,5
061;1;Manhattan;10126013000;1302;100;108;8,3;948;72,8;35;2,7;173;13,3;4;0,3;34;2,6
061;1;Manhattan;10126014000;1137;100;90;7,9;865;76,1;16;1,4;122;10,7;6;0,5;38;3,3
061;1;Manhattan;10126014001;439;100;31;7,1;343;78,1;0;;47;10,7;7;1,6;11;2,5
061;1;Manhattan;10126015000;1770;100;87;4,9;1394;78,8;20;1,1;213;12;5;0,3;51;2,9
061;1;Manhattan;10126021000;1131;100;75;6,6;913;80,7;11;1;76;6,7;18;1,6;38;3,4
061;1;Manhattan;10126021001;1268;100;79;6,2;1054;83,1;30;2,4;74;5,8;3;0,2;28;2,2
061;1;Manhattan;10126022000;1230;100;50;4,1;1074;87,3;12;1;59;4,8;1;0,1;34;2,8
061;1;Manhattan;10126023000;1295;100;57;4,4;1084;83,7;10;0,8;79;6,1;12;0,9;53;4,1
061;1;Manhattan;10126024000;1476;100;102;6,9;1167;79,1;13;0,9;149;10,1;5;0,3;40;2,7
061;1;Manhattan;10127001000;878;100;213;24,3;455;51,8;31;3,5;89;10,1;28;3,2;62;7,1
061;1;Manhattan;10127001001;305;100;56;18,4;170;55,7;4;1,3;64;21;0;;11;3,6
061;1;Manhattan;10127002000;1033;100;231;22,4;523;50,6;25;2,4;212;20,5;5;0,5;37;3,6
061;1;Manhattan;10127002001;689;100;168;24,4;344;49,9;40;5,8;94;13,6;6;0,9;37;5,4
061;1;Manhattan;10127003000;698;100;207;29,7;326;46,7;51;7,3;71;10,2;9;1,3;34;4,9
061;1;Manhattan;10127003001;1129;100;199;17,6;684;60,6;82;7,3;113;10;8;0,7;43;3,8
061;1;Manhattan;10127004000;493;100;78;15,8;331;67,1;13;2,6;53;10,8;1;0,2;17;3,4
061;1;Manhattan;10127004001;738;100;193;26,2;415;56,2;19;2,6;84;11,4;1;0,1;26;3,5
061;1;Manhattan;10127004002;427;100;116;27,2;220;51,5;20;4,7;41;9,6;6;1,4;24;5,6
061;1;Manhattan;10127005000;892;100;87;9,8;465;52,1;10;1,1;287;32,2;5;0,6;38;4,3
061;1;Manhattan;10128001000;572;100;16;2,8;466;81,5;5;0,9;57;10;4;0,7;24;4,2
061;1;Manhattan;10128001001;310;100;18;5,8;254;81,9;0;;17;5,5;5;1,6;16;5,2
061;1;Manhattan;10128001002;506;100;28;5,5;421;83,2;13;2,6;29;5,7;0;;15;3
061;1;Manhattan;10128001003;676;100;33;4,9;597;88,3;2;0,3;23;3,4;12;1,8;9;1,3
061;1;Manhattan;10128002000;442;100;9;2;413;93,4;6;1,4;12;2,7;0;;2;0,5
061;1;Manhattan;10128002001;374;100;23;6,1;317;84,8;3;0,8;17;4,5;6;1,6;8;2,1
061;1;Manhattan;10128003000;357;100;13;3,6;322;90,2;5;1,4;10;2,8;2;0,6;5;1,4
061;1;Manhattan;10128003001;560;100;33;5,9;467;83,4;0;;39;7;4;0,7;17;3
061;1;Manhattan;10128003002;227;100;24;10,6;175;77,1;3;1,3;8;3,5;3;1,3;14;6,2
061;1;Manhattan;10128004000;20;100;6;30;0;;0;;9;45;0;;5;25
061;1;Manhattan;10128004001;503;100;24;4,8;429;85,3;3;0,6;20;4;15;3;12;2,4
061;1;Manhattan;10128004002;420;100;14;3,3;374;89;0;;12;2,9;1;0,2;19;4,5
061;1;Manhattan;10128004003;272;100;4;1,5;266;97,8;1;0,4;0;;0;;1;0,4
061;1;Manhattan;10128005000;619;100;29;4,7;531;85,8;0;;44;7,1;7;1,1;8;1,3
061;1;Manhattan;10128005001;687;100;47;6,8;591;86;1;0,1;44;6,4;1;0,1;3;0,4
061;1;Manhattan;10129010001;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10129010002;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10129011000;817;100;165;20,2;273;33,4;237;29;103;12,6;5;0,6;34;4,2
061;1;Manhattan;10129011001;1692;100;299;17,7;774;45,7;117;6,9;448;26,5;16;0,9;38;2,2
061;1;Manhattan;10129012000;155;100;38;24,5;81;52,3;15;9,7;8;5,2;6;3,9;7;4,5
061;1;Manhattan;10129012001;206;100;59;28,6;101;49;18;8,7;10;4,9;2;1;16;7,8
061;1;Manhattan;10129012002;2049;100;300;14,6;1007;49,1;153;7,5;495;24,2;20;1;74;3,6
061;1;Manhattan;10129012003;32;100;15;46,9;4;12,5;3;9,4;0;;3;9,4;7;21,9
061;1;Manhattan;10129012004;158;100;38;24,1;78;49,4;1;0,6;23;14,6;1;0,6;17;10,8
061;1;Manhattan;10129012005;689;100;86;12,5;281;40,8;86;12,5;207;30;3;0,4;26;3,8
061;1;Manhattan;10129012006;28;100;13;46,4;2;7,1;1;3,6;0;;2;7,1;10;35,7
061;1;Manhattan;10129012007;2067;100;247;11,9;772;37,3;187;9;776;37,5;19;0,9;66;3,2
061;1;Manhattan;10129013000;31;100;15;48,4;5;16,1;2;6,5;4;12,9;0;;5;16,1
061;1;Manhattan;10129013001;35;100;15;42,9;0;;5;14,3;0;;1;2,9;14;40
061;1;Manhattan;10129014000;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10129014001;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10129014002;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10129020001;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10129020002;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10129021000;1090;100;283;26;490;45;193;17,7;74;6,8;11;1;39;3,6
061;1;Manhattan;10129021001;468;100;114;24,4;234;50;30;6,4;62;13,2;7;1,5;21;4,5
061;1;Manhattan;10129021002;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10129022000;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10129022001;34;100;10;29,4;2;5,9;4;11,8;1;2,9;1;2,9;16;47,1
061;1;Manhattan;10129022002;21;100;9;42,9;5;23,8;1;4,8;4;19;1;4,8;1;4,8
061;1;Manhattan;10129022003;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10129022004;438;100;137;31,3;212;48,4;20;4,6;51;11,6;1;0,2;17;3,9
061;1;Manhattan;10129022005;531;100;124;23,4;248;46,7;31;5,8;102;19,2;3;0,6;23;4,3
061;1;Manhattan;10129022006;201;100;48;23,9;103;51,2;11;5,5;29;14,4;5;2,5;5;2,5
061;1;Manhattan;10129022007;361;100;59;16,3;197;54,6;13;3,6;69;19,1;3;0,8;20;5,5
061;1;Manhattan;10129023000;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10129023001;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10129023002;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10129023003;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10130001000;243;100;8;3,3;229;94,2;0;;5;2,1;0;;1;0,4
061;1;Manhattan;10130001001;111;100;6;5,4;98;88,3;3;2,7;1;0,9;2;1,8;1;0,9
061;1;Manhattan;10130001002;326;100;10;3,1;296;90,8;3;0,9;11;3,4;0;;6;1,8
061;1;Manhattan;10130001003;225;100;16;7,1;186;82,7;7;3,1;12;5,3;2;0,9;2;0,9
061;1;Manhattan;10130002000;315;100;17;5,4;287;91,1;5;1,6;4;1,3;1;0,3;1;0,3
061;1;Manhattan;10130002001;304;100;13;4,3;266;87,5;0;;14;4,6;0;;11;3,6
061;1;Manhattan;10130002002;332;100;25;7,5;258;77,7;2;0,6;27;8,1;6;1,8;14;4,2
061;1;Manhattan;10130002003;324;100;18;5,6;279;86,1;5;1,5;10;3,1;0;;12;3,7
061;1;Manhattan;10130003000;301;100;21;7;264;87,7;0;;15;5;0;;1;0,3
061;1;Manhattan;10130003001;271;100;9;3,3;247;91,1;3;1,1;9;3,3;0;;3;1,1
061;1;Manhattan;10130003002;314;100;22;7;268;85,4;0;;21;6,7;1;0,3;2;0,6
061;1;Manhattan;10130003003;33;100;5;15,2;18;54,5;0;;7;21,2;0;;3;9,1
061;1;Manhattan;10130004000;151;100;15;9,9;119;78,8;0;;16;10,6;0;;1;0,7
061;1;Manhattan;10130004001;267;100;14;5,2;227;85;8;3;12;4,5;3;1,1;3;1,1
061;1;Manhattan;10130004002;394;100;9;2,3;346;87,8;9;2,3;27;6,9;1;0,3;2;0,5
061;1;Manhattan;10131001000;48;100;20;41,7;4;8,3;17;35,4;0;;3;6,3;4;8,3
061;1;Manhattan;10131001001;981;100;64;6,5;597;60,9;23;2,3;256;26,1;3;0,3;38;3,9
061;1;Manhattan;10131001002;548;100;59;10,8;288;52,6;14;2,6;168;30,7;3;0,5;16;2,9
061;1;Manhattan;10131001003;341;100;120;35,2;148;43,4;14;4,1;42;12,3;1;0,3;16;4,7
061;1;Manhattan;10131001004;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10131001005;317;100;143;45,1;15;4,7;151;47,6;6;1,9;0;;2;0,6
061;1;Manhattan;10131002000;436;100;31;7,1;213;48,9;8;1,8;156;35,8;8;1,8;20;4,6
061;1;Manhattan;10131002001;157;100;10;6,4;97;61,8;0;;44;28;1;0,6;5;3,2
061;1;Manhattan;10131002002;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10131002003;360;100;61;16,9;147;40,8;0;;144;40;3;0,8;5;1,4
061;1;Manhattan;10131003000;206;100;34;16,5;129;62,6;1;0,5;34;16,5;0;;8;3,9
061;1;Manhattan;10131003001;568;100;68;12;224;39,4;42;7,4;219;38,6;2;0,4;13;2,3
061;1;Manhattan;10132010001;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10132011000;942;100;57;6,1;637;67,6;22;2,3;191;20,3;3;0,3;32;3,4
061;1;Manhattan;10132012000;1174;100;84;7,2;914;77,9;21;1,8;107;9,1;7;0,6;41;3,5
061;1;Manhattan;10132013000;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10132013001;809;100;53;6,6;599;74;3;0,4;124;15,3;3;0,4;27;3,3
061;1;Manhattan;10132013002;221;100;17;7,7;163;73,8;0;;30;13,6;1;0,5;10;4,5
061;1;Manhattan;10132013003;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10132013004;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10132021000;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10132021001;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10132021002;1814;100;135;7,4;1380;76,1;20;1,1;194;10,7;11;0,6;74;4,1
061;1;Manhattan;10132021003;609;100;44;7,2;425;69,8;15;2,5;65;10,7;10;1,6;50;8,2
061;1;Manhattan;10132022000;1087;100;126;11,6;729;67,1;35;3,2;136;12,5;6;0,6;55;5,1
061;1;Manhattan;10132023000;727;100;63;8,7;495;68,1;33;4,5;102;14;3;0,4;31;4,3
061;1;Manhattan;10132023001;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10132023002;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10132031000;974;100;92;9,4;717;73,6;19;2;103;10,6;5;0,5;38;3,9
061;1;Manhattan;10132032000;1688;100;103;6,1;1261;74,7;22;1,3;238;14,1;6;0,4;58;3,4
061;1;Manhattan;10132033000;829;100;54;6,5;594;71,7;17;2,1;114;13,8;7;0,8;43;5,2
061;1;Manhattan;10132033001;256;100;20;7,8;167;65,2;12;4,7;38;14,8;2;0,8;17;6,6
061;1;Manhattan;10133001000;758;100;85;11,2;378;49,9;46;6,1;209;27,6;4;0,5;36;4,7
061;1;Manhattan;10133002000;868;100;88;10,1;508;58,5;20;2,3;213;24,5;4;0,5;35;4
061;1;Manhattan;10133002001;724;100;305;42,1;243;33,6;41;5,7;103;14,2;3;0,4;29;4
061;1;Manhattan;10133003000;923;100;136;14,7;518;56,1;24;2,6;202;21,9;4;0,4;39;4,2
061;1;Manhattan;10133003001;811;100;176;21,7;478;58,9;29;3,6;81;10;19;2,3;28;3,5
061;1;Manhattan;10133004000;757;100;73;9,6;379;50,1;24;3,2;233;30,8;7;0,9;41;5,4
061;1;Manhattan;10133004001;680;100;101;14,9;370;54,4;30;4,4;150;22,1;1;0,1;28;4,1
061;1;Manhattan;10133005000;463;100;71;15,3;208;44,9;11;2,4;151;32,6;2;0,4;20;4,3
061;1;Manhattan;10133005001;798;100;166;20,8;429;53,8;17;2,1;137;17,2;8;1;41;5,1
061;1;Manhattan;10134001000;1090;100;71;6,5;861;79;6;0,6;112;10,3;3;0,3;37;3,4
061;1;Manhattan;10134002000;359;100;30;8,4;251;69,9;23;6,4;44;12,3;0;;11;3,1
061;1;Manhattan;10134002001;526;100;35;6,7;404;76,8;16;3;51;9,7;4;0,8;16;3
061;1;Manhattan;10134003000;1796;100;248;13,8;1298;72,3;8;0,4;178;9,9;8;0,4;56;3,1
061;1;Manhattan;10134004000;1086;100;75;6,9;864;79,6;48;4,4;65;6;2;0,2;32;2,9
061;1;Manhattan;10134005000;580;100;48;8,3;440;75,9;4;0,7;66;11,4;6;1;16;2,8
061;1;Manhattan;10134005001;619;100;40;6,5;470;75,9;17;2,7;55;8,9;0;;37;6
061;1;Manhattan;10134006000;503;100;39;7,8;371;73,8;6;1,2;58;11,5;11;2,2;18;3,6
061;1;Manhattan;10134006001;935;100;60;6,4;759;81,2;9;1;88;9,4;3;0,3;16;1,7
061;1;Manhattan;10134007000;654;100;27;4,1;544;83,2;11;1,7;48;7,3;6;0,9;18;2,8
061;1;Manhattan;10134007001;807;100;72;8,9;608;75,3;16;2;74;9,2;8;1;29;3,6
061;1;Manhattan;10134008000;1876;100;116;6,2;1493;79,6;7;0,4;175;9,3;15;0,8;70;3,7
061;1;Manhattan;10134009000;1051;100;77;7,3;792;75,4;13;1,2;116;11;4;0,4;49;4,7
061;1;Manhattan;10135010001;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10135010002;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10135011000;1076;100;508;47,2;265;24,6;72;6,7;192;17,8;11;1;28;2,6
061;1;Manhattan;10135011001;73;100;18;24,7;36;49,3;8;11;2;2,7;0;;9;12,3
061;1;Manhattan;10135011002;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10135011003;30;100;10;33,3;4;13,3;3;10;6;20;0;;7;23,3
061;1;Manhattan;10135011004;742;100;220;29,6;374;50,4;37;5;99;13,3;2;0,3;10;1,3
061;1;Manhattan;10135012000;1963;100;435;22,2;779;39,7;167;8,5;502;25,6;9;0,5;71;3,6
061;1;Manhattan;10135012001;152;100;50;32,9;57;37,5;7;4,6;28;18,4;1;0,7;9;5,9
061;1;Manhattan;10135013000;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10135013001;1458;100;181;12,4;761;52,2;74;5,1;364;25;14;1;64;4,4
061;1;Manhattan;10135013002;10;100;0;;5;50;5;50;0;;0;;0;
061;1;Manhattan;10135014000;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10135014001;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10135014002;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10135014003;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10135020001;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10135020002;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10135021000;576;100;144;25;240;41,7;82;14,2;83;14,4;5;0,9;22;3,8
061;1;Manhattan;10135021001;892;100;399;44,7;266;29,8;99;11,1;92;10,3;11;1,2;25;2,8
061;1;Manhattan;10135022000;171;100;22;12,9;107;62,6;6;3,5;20;11,7;6;3,5;10;5,8
061;1;Manhattan;10135022001;107;100;41;38,3;26;24,3;23;21,5;1;0,9;2;1,9;14;13,1
061;1;Manhattan;10135022002;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10135022003;1034;100;305;29,5;350;33,8;137;13,2;205;19,8;4;0,4;33;3,2
061;1;Manhattan;10135023000;1931;100;255;13,2;877;45,4;166;8,6;536;27,8;26;1,3;71;3,7
061;1;Manhattan;10135023001;1620;100;266;16,4;618;38,1;150;9,3;477;29,4;2;0,1;107;6,6
061;1;Manhattan;10135024000;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10135024001;27;100;20;74,1;0;;1;3,7;3;11,1;2;7,4;1;3,7
061;1;Manhattan;10135025000;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10135025001;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10135025002;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10135025003;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10136010001;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10136011000;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10136011001;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10136011002;601;100;31;5,2;509;84,7;1;0,2;44;7,3;3;0,5;13;2,2
061;1;Manhattan;10136011003;1092;100;42;3,8;975;89,3;2;0,2;42;3,8;5;0,5;26;2,4
061;1;Manhattan;10136011004;269;100;20;7,4;216;80,3;1;0,4;18;6,7;3;1,1;11;4,1
061;1;Manhattan;10136011005;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10136021000;1854;100;93;5;1477;79,7;20;1,1;175;9,4;18;1;71;3,8
061;1;Manhattan;10136022000;890;100;94;10,6;619;69,6;22;2,5;108;12,1;4;0,4;43;4,8
061;1;Manhattan;10136022001;650;100;70;10,8;509;78,3;15;2,3;33;5,1;3;0,5;20;3,1
061;1;Manhattan;10136023000;1386;100;103;7,4;1056;76,2;28;2;145;10,5;10;0,7;44;3,2
061;1;Manhattan;10136023001;290;100;39;13,4;184;63,4;9;3,1;46;15,9;0;;12;4,1
061;1;Manhattan;10136031000;1091;100;74;6,8;832;76,3;17;1,6;105;9,6;5;0,5;58;5,3
061;1;Manhattan;10136032000;1626;100;97;6;1318;81,1;38;2,3;103;6,3;12;0,7;58;3,6
061;1;Manhattan;10136033000;411;100;58;14,1;283;68,9;14;3,4;35;8,5;2;0,5;19;4,6
061;1;Manhattan;10136033001;1259;100;72;5,7;1041;82,7;9;0,7;97;7,7;4;0,3;36;2,9
061;1;Manhattan;10136041000;1140;100;105;9,2;817;71,7;28;2,5;137;12;7;0,6;46;4
061;1;Manhattan;10136042000;1271;100;105;8,3;954;75,1;23;1,8;132;10,4;5;0,4;52;4,1
061;1;Manhattan;10136043000;1251;100;117;9,4;893;71,4;29;2,3;138;11;21;1,7;53;4,2
061;1;Manhattan;10136044000;1395;100;83;5,9;1136;81,4;12;0,9;97;7;4;0,3;63;4,5
061;1;Manhattan;10137001000;1170;100;133;11,4;818;69,9;8;0,7;170;14,5;3;0,3;38;3,2
061;1;Manhattan;10137002000;764;100;69;9;492;64,4;28;3,7;132;17,3;11;1,4;32;4,2
061;1;Manhattan;10137002001;647;100;43;6,6;449;69,4;6;0,9;136;21;8;1,2;5;0,8
061;1;Manhattan;10137003000;1273;100;163;12,8;699;54,9;195;15,3;181;14,2;3;0,2;32;2,5
061;1;Manhattan;10137003001;509;100;86;16,9;240;47,2;78;15,3;62;12,2;10;2;33;6,5
061;1;Manhattan;10137004000;933;100;57;6,1;763;81,8;5;0,5;87;9,3;2;0,2;19;2
061;1;Manhattan;10137004001;16;100;3;18,8;1;6,3;0;;5;31,3;0;;7;43,8
061;1;Manhattan;10137004002;25;100;10;40;8;32;2;8;1;4;0;;4;16
061;1;Manhattan;10137004003;256;100;37;14,5;195;76,2;4;1,6;8;3,1;3;1,2;9;3,5
061;1;Manhattan;10137005000;538;100;31;5,8;287;53,3;6;1,1;202;37,5;3;0,6;9;1,7
061;1;Manhattan;10137005001;484;100;33;6,8;299;61,8;11;2,3;123;25,4;0;;18;3,7
061;1;Manhattan;10137006000;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10137006001;214;100;17;7,9;132;61,7;7;3,3;46;21,5;3;1,4;9;4,2
061;1;Manhattan;10137006002;338;100;29;8,6;181;53,6;8;2,4;98;29;6;1,8;16;4,7
061;1;Manhattan;10137006003;141;100;20;14,2;82;58,2;0;;32;22,7;3;2,1;4;2,8
061;1;Manhattan;10138001000;970;100;81;8,4;723;74,5;11;1,1;112;11,5;8;0,8;35;3,6
061;1;Manhattan;10138002000;1594;100;115;7,2;1238;77,7;50;3,1;140;8,8;10;0,6;41;2,6
061;1;Manhattan;10138003000;516;100;50;9,7;372;72,1;4;0,8;62;12;0;;28;5,4
061;1;Manhattan;10138003001;642;100;27;4,2;495;77,1;2;0,3;96;15;2;0,3;20;3,1
061;1;Manhattan;10138004000;698;100;56;8;541;77,5;9;1,3;77;11;0;;15;2,1
061;1;Manhattan;10138004001;722;100;68;9,4;527;73;22;3;82;11,4;0;;23;3,2
061;1;Manhattan;10138005000;1331;100;67;5;991;74,5;25;1,9;189;14,2;11;0,8;48;3,6
061;1;Manhattan;10138006000;1631;100;118;7,2;1264;77,5;25;1,5;164;10,1;1;0,1;59;3,6
061;1;Manhattan;10138007000;381;100;48;12,6;266;69,8;11;2,9;37;9,7;0;;19;5
061;1;Manhattan;10138007001;849;100;54;6,4;627;73,9;3;0,4;124;14,6;14;1,6;27;3,2
061;1;Manhattan;10138008000;1978;100;102;5,2;1550;78,4;30;1,5;211;10,7;13;0,7;72;3,6
061;1;Manhattan;10138009000;1797;100;127;7,1;1373;76,4;89;5;144;8;5;0,3;59;3,3
061;1;Manhattan;10139001000;1648;100;193;11,7;1053;63,9;70;4,2;264;16;21;1,3;47;2,9
061;1;Manhattan;10139002000;1342;100;204;15,2;701;52,2;210;15,6;173;12,9;12;0,9;42;3,1
061;1;Manhattan;10139003000;536;100;126;23,5;314;58,6;21;3,9;50;9,3;5;0,9;20;3,7
061;1;Manhattan;10139003001;806;100;128;15,9;460;57,1;40;5;137;17;7;0,9;34;4,2
061;1;Manhattan;10139004000;985;100;112;11,4;620;62,9;57;5,8;173;17,6;8;0,8;15;1,5
061;1;Manhattan;10139004001;202;100;31;15,3;126;62,4;2;1;30;14,9;0;;13;6,4
061;1;Manhattan;10139004002;283;100;36;12,7;187;66,1;4;1,4;38;13,4;6;2,1;12;4,2
061;1;Manhattan;10139005000;1462;100;143;9,8;968;66,2;56;3,8;231;15,8;6;0,4;58;4
061;1;Manhattan;10139006000;1316;100;95;7,2;829;63;18;1,4;311;23,6;11;0,8;52;4
061;1;Manhattan;10139007000;1408;100;150;10,7;833;59,2;35;2,5;319;22,7;14;1;57;4
061;1;Manhattan;10140001000;1063;100;64;6;856;80,5;9;0,8;119;11,2;1;0,1;14;1,3
061;1;Manhattan;10140001001;534;100;25;4,7;410;76,8;8;1,5;60;11,2;1;0,2;30;5,6
061;1;Manhattan;10140002000;855;100;35;4,1;643;75,2;13;1,5;117;13,7;6;0,7;41;4,8
061;1;Manhattan;10140002001;385;100;48;12,5;305;79,2;5;1,3;11;2,9;2;0,5;14;3,6
061;1;Manhattan;10140002002;751;100;58;7,7;643;85,6;0;;38;5,1;0;;12;1,6
061;1;Manhattan;10140003000;630;100;31;4,9;552;87,6;9;1,4;23;3,7;0;;15;2,4
061;1;Manhattan;10140003001;468;100;35;7,5;367;78,4;3;0,6;37;7,9;4;0,9;22;4,7
061;1;Manhattan;10140004000;445;100;17;3,8;387;87;0;;27;6,1;1;0,2;13;2,9
061;1;Manhattan;10140004001;268;100;17;6,3;211;78,7;12;4,5;12;4,5;4;1,5;12;4,5
061;1;Manhattan;10140005000;470;100;23;4,9;396;84,3;10;2,1;31;6,6;0;;10;2,1
061;1;Manhattan;10140005001;412;100;21;5,1;357;86,7;0;;19;4,6;1;0,2;14;3,4
061;1;Manhattan;10140005002;243;100;19;7,8;201;82,7;1;0,4;4;1,6;6;2,5;12;4,9
061;1;Manhattan;10140005003;325;100;13;4;272;83,7;0;;23;7,1;2;0,6;15;4,6
061;1;Manhattan;10140006000;587;100;15;2,6;517;88,1;0;;51;8,7;0;;4;0,7
061;1;Manhattan;10140006001;614;100;43;7;484;78,8;3;0,5;47;7,7;0;;37;6
061;1;Manhattan;10142001000;148;100;15;10,1;126;85,1;2;1,4;0;;1;0,7;4;2,7
061;1;Manhattan;10142001001;374;100;27;7,2;322;86,1;1;0,3;11;2,9;7;1,9;6;1,6
061;1;Manhattan;10142002000;218;100;13;6;186;85,3;0;;7;3,2;0;;12;5,5
061;1;Manhattan;10142002001;338;100;17;5;286;84,6;0;;30;8,9;0;;5;1,5
061;1;Manhattan;10142002002;117;100;11;9,4;100;85,5;0;;0;;0;;6;5,1
061;1;Manhattan;10142002003;409;100;20;4,9;349;85,3;1;0,2;27;6,6;0;;12;2,9
061;1;Manhattan;10142003000;373;100;14;3,8;344;92,2;0;;6;1,6;4;1,1;5;1,3
061;1;Manhattan;10142003001;429;100;25;5,8;364;84,8;1;0,2;30;7;0;;9;2,1
061;1;Manhattan;10142004000;319;100;18;5,6;268;84;0;;16;5;4;1,3;13;4,1
061;1;Manhattan;10142004001;63;100;2;3,2;49;77,8;0;;3;4,8;0;;9;14,3
061;1;Manhattan;10142004002;171;100;7;4,1;158;92,4;0;;5;2,9;0;;1;0,6
061;1;Manhattan;10142005000;237;100;13;5,5;199;84;0;;10;4,2;2;0,8;13;5,5
061;1;Manhattan;10142005001;212;100;40;18,9;150;70,8;3;1,4;11;5,2;5;2,4;3;1,4
061;1;Manhattan;10142005002;183;100;9;4,9;161;88;0;;10;5,5;0;;3;1,6
